open,high,low,close,volume,vwap,rsi,bb_mavg,bb_upper,bb_lower,bb_hi,bb_li,timestamp
59150,59219,58916,59077,46.4532,59124.965671,45.34221047388692,58889.1,59309.00803755912,58469.19196244088,0.0,0.0,2021-10-28 07:00:00+00:00
59024,60666,59024,60558,127.61,59510.402952,65.2621722233914,58964.5,59804.4105904838,58124.5894095162,1.0,0.0,2021-10-28 08:00:00+00:00
60647,61245,60448,61033,129.0535,60801.712354,69.14608882299004,59066.15,60298.87272227252,57833.42727772748,1.0,0.0,2021-10-28 09:00:00+00:00
60996,61235,60867,61010,35.0032,61060.887173,68.74528756069515,59157.15,60653.5203117902,57660.779688209805,1.0,0.0,2021-10-28 10:00:00+00:00
61107,61107,60816,61010,11.5252,60937.212395,68.74528756069515,59265.55,60956.368911062695,57574.73108893731,1.0,0.0,2021-10-28 11:00:00+00:00
60994,61295,60931,61137,31.2798,61137.710912,69.86393505883838,59375.3,61243.51209716868,57507.08790283133,0.0,0.0,2021-10-28 12:00:00+00:00
61141,61836,61039,61615,87.6014,61505.690515,73.68197066229769,59509.1,61602.84935462856,57415.350645371436,1.0,0.0,2021-10-28 13:00:00+00:00
61495,61667,61297,61568,36.804,61494.687083,72.70657291150458,59649.1,61894.84138315339,57403.358616846606,0.0,0.0,2021-10-28 14:00:00+00:00
61593,61593,61107,61221,90.7636,61339.805026,65.78270830428045,59758.4,62085.26883171524,57431.53116828476,0.0,0.0,2021-10-28 15:00:00+00:00
61181,61301,61160,61229,11.2458,61238.496541,65.8634206721488,59874.6,62250.98030626581,57498.21969373419,0.0,0.0,2021-10-28 16:00:00+00:00
61164,61230,60892,61177,71.0875,61050.413436,64.7935669903744,59993.0,62381.14940906304,57604.85059093696,0.0,0.0,2021-10-28 17:00:00+00:00
61096,61244,57852,60193,533.4419,59366.126286,48.679570098010025,60069.05,62379.70250308397,57758.39749691603,0.0,0.0,2021-10-28 18:00:00+00:00
60179,61564,59580,61454,130.5725,60387.096923,61.79306063074057,60218.45,62481.08054651182,57955.81945348818,0.0,0.0,2021-10-28 19:00:00+00:00
61361,62472,60879,61460,131.3972,61845.937533,61.843020679685765,60376.95,62517.864148210654,58236.03585178934,0.0,0.0,2021-10-28 20:00:00+00:00
61400,61400,60475,60659,49.4423,60967.016312,52.056628945111655,60462.75,62502.047611926384,58423.452388073616,0.0,0.0,2021-10-28 21:00:00+00:00
60805,60903,60462,60587,38.3779,60634.158722,51.27123002120017,60545.2,62460.83510095444,58629.56489904555,0.0,0.0,2021-10-28 22:00:00+00:00
60606,60807,60367,60607,102.9514,60588.369986,51.4901705643955,60626.5,62402.630231714116,58850.369768285884,0.0,0.0,2021-10-28 23:00:00+00:00
60606,61413,60209,61402,118.6343,60693.326878,59.315332438990495,60756.25,62351.70051631475,59160.79948368525,0.0,0.0,2021-10-29 00:00:00+00:00
61420,62098,61286,61453,121.7125,61708.786629,59.763735907699854,60876.65,62290.47265861357,59462.82734138643,0.0,0.0,2021-10-29 01:00:00+00:00
61424,61730,61388,61647,51.4947,61560.546549,61.501911302233374,61004.85,62191.61253311658,59818.087466883415,0.0,0.0,2021-10-29 02:00:00+00:00
61600,61887,61569,61655,75.2778,61717.290001,61.575626271021264,61133.75,61960.28635734276,60307.21364265724,0.0,0.0,2021-10-29 03:00:00+00:00
61705,61717,61428,61615,129.5522,61549.251215,60.94724206191246,61186.6,61994.07294692114,60379.12705307886,0.0,0.0,2021-10-29 04:00:00+00:00
61591,61591,60738,60982,165.209,61172.782074,51.917796585014884,61184.05,61993.76611692587,60374.333883074134,0.0,0.0,2021-10-29 05:00:00+00:00
61022,61430,60904,61363,76.3804,61189.7482,56.13063072624616,61201.7,62010.86008305497,60392.539916945025,0.0,0.0,2021-10-29 06:00:00+00:00
61279,61279,60383,60550,64.1961,60798.215745,46.7231674809223,61178.7,62033.22726112716,60324.17273887283,0.0,0.0,2021-10-29 07:00:00+00:00
60560,60940,60433,60938,120.6495,60723.386709,50.948409277363965,61168.75,62029.59862200591,60307.90137799409,0.0,0.0,2021-10-29 08:00:00+00:00
60932,61326,60818,60866,50.9508,61015.727851,50.15353188194126,61131.3,61976.25801079666,60286.34198920335,0.0,0.0,2021-10-29 09:00:00+00:00
60786,61042,60591,61010,33.5349,60845.742641,51.77409006307368,61103.4,61925.3743061735,60281.4256938265,0.0,0.0,2021-10-29 10:00:00+00:00
61026,61111,60600,60913,27.6762,60924.917662,50.581165466138955,61088.0,61912.122321023635,60263.877678976365,0.0,0.0,2021-10-29 11:00:00+00:00
60854,61439,60768,61039,44.5836,61186.629931,52.1242840254532,61078.5,61900.278924047925,60256.721075952075,0.0,0.0,2021-10-29 12:00:00+00:00
60997,61327,60775,61327,89.2251,61140.574421,55.54146930790595,61086.0,61913.95265565694,60258.04734434306,0.0,0.0,2021-10-29 13:00:00+00:00
61275,61352,61029,61352,53.5944,61169.690121,55.83615046821193,61143.95,61869.714555492654,60418.18544450734,0.0,0.0,2021-10-29 14:00:00+00:00
61361,62515,61361,62309,156.4841,62092.568909,65.31397065922975,61186.7,62065.145240188314,60308.25475981168,1.0,0.0,2021-10-29 15:00:00+00:00
62299,62947,62299,62677,128.9936,62655.72172,68.14497214383101,61247.55,62336.63924795427,60158.460752045736,1.0,0.0,2021-10-29 16:00:00+00:00
62586,62640,62309,62403,22.4488,62482.683538,63.959196589422874,61334.75,62498.122145966074,60171.377854033926,0.0,0.0,2021-10-29 17:00:00+00:00
62392,62479,61991,62055,101.683,62233.280427,59.002146629421794,61408.15,62558.71964587538,60257.58035412462,0.0,0.0,2021-10-29 18:00:00+00:00
62031,62626,61928,62556,44.389,62239.858922,63.40003436614861,61505.6,62697.64369047864,60313.55630952136,0.0,0.0,2021-10-29 19:00:00+00:00
62606,62743,62283,62389,21.3761,62627.008205,61.04917708551093,61554.95,62806.013143894015,60303.88685610598,0.0,0.0,2021-10-29 20:00:00+00:00
62375,62501,62202,62417,10.7954,62423.741325,61.308225928902324,61603.15,62907.91561497077,60298.38438502923,0.0,0.0,2021-10-29 21:00:00+00:00
62291,62408,62213,62328,37.675,62307.152173,59.94356656933555,61637.2,62979.76196877839,60294.638031221606,0.0,0.0,2021-10-29 22:00:00+00:00
62337,62419,62105,62284,29.0011,62316.564241,59.241499017326305,61668.65,63040.55484728721,60296.74515271279,0.0,0.0,2021-10-29 23:00:00+00:00
62335,62369,61761,61984,42.2313,62034.157819,54.55027146042129,61687.1,63065.53199324819,60308.66800675181,0.0,0.0,2021-10-30 00:00:00+00:00
62004,62145,61865,62127,11.8525,61993.894335,56.32563197298249,61744.35,63095.73214802855,60392.96785197145,0.0,0.0,2021-10-30 01:00:00+00:00
62018,62047,61813,61895,15.7636,61978.642417,52.72709679469506,61770.95,63112.16474418166,60429.735255818334,0.0,0.0,2021-10-30 02:00:00+00:00
61889,61950,61624,61672,20.591,61757.356768,49.45637558810592,61827.05,63047.73939129099,60606.360608709016,0.0,0.0,2021-10-30 03:00:00+00:00
61682,61914,61458,61498,13.0143,61687.130702,47.00621784733371,61855.05,63017.16849224182,60692.931507758185,0.0,0.0,2021-10-30 04:00:00+00:00
61463,61688,61293,61582,31.2939,61560.880619,48.33687792667046,61890.85,62970.04419476313,60811.655805236864,0.0,0.0,2021-10-30 05:00:00+00:00
61477,61908,61417,61824,14.4785,61681.542273,52.07078329169665,61931.55,62933.42254179886,60929.67745820115,0.0,0.0,2021-10-30 06:00:00+00:00
61692,61751,61524,61575,13.2298,61616.65964,48.20989275397384,61964.65,62868.69806841813,61060.60193158187,0.0,0.0,2021-10-30 07:00:00+00:00
61620,61691,61077,61347,27.8116,61408.088395,44.925137778759506,61980.05,62829.336164970664,61130.76383502934,0.0,0.0,2021-10-30 08:00:00+00:00
61351,61615,61251,61440,33.1571,61335.184959,46.52560032879225,61985.7,62818.88379725639,61152.5162027436,0.0,0.0,2021-10-30 09:00:00+00:00
61469,61873,61341,61792,4.2891,61618.677718,52.18884972853989,62007.7,62794.75021441494,61220.649785585054,0.0,0.0,2021-10-30 10:00:00+00:00
61916,62007,61561,61664,5.1369,61675.265491,50.11058332154494,61975.45,62763.331583748826,61187.56841625117,0.0,0.0,2021-10-30 11:00:00+00:00
61594,61703,61415,61642,39.5006,61518.792163,49.74392551014271,61923.7,62654.349327660326,61193.05067233967,0.0,0.0,2021-10-30 12:00:00+00:00
61583,62272,61382,61554,69.2934,61910.069655,48.22394203361766,61881.25,62594.01247797596,61168.48752202404,0.0,0.0,2021-10-30 13:00:00+00:00
61624,61682,60747,61230,197.5835,61083.340012,43.012686143492814,61840.0,62601.58492632823,61078.41507367177,0.0,0.0,2021-10-30 14:00:00+00:00
61214,61428,61214,61380,5.9733,61343.139739,45.92607539600864,61781.2,62492.51613225786,61069.88386774214,0.0,0.0,2021-10-30 15:00:00+00:00
61443,61525,61144,61247,32.3144,61312.731095,43.788481139861155,61724.1,62414.11359407638,61034.08640592362,0.0,0.0,2021-10-30 16:00:00+00:00
61267,61549,61199,61439,21.173,61377.724257,47.581498349900315,61675.2,62297.123017752296,61053.2769822477,0.0,0.0,2021-10-30 17:00:00+00:00
61447,61577,61414,61577,3.9257,61508.534911,50.1834298406461,61637.65,62183.40389142917,61091.896108570836,0.0,0.0,2021-10-30 18:00:00+00:00
61621,61789,61523,61714,4.8706,61657.063462,52.69389725924168,61609.15,62069.81311987181,61148.48688012819,0.0,0.0,2021-10-30 19:00:00+00:00
61890,61963,61586,61694,64.6234,61781.162146,52.27969929611163,61594.65,62024.42541810812,61164.87458189188,0.0,0.0,2021-10-30 20:00:00+00:00
61679,61711,61533,61533,8.5819,61638.134096,48.944425887690606,61564.95,61918.87003335494,61211.02996664505,0.0,0.0,2021-10-30 21:00:00+00:00
61581,61645,61211,61551,19.3197,61360.705684,49.33360513686084,61547.75,61867.63802730008,61227.86197269992,0.0,0.0,2021-10-30 22:00:00+00:00
61668,61875,61540,61858,24.4345,61724.201944,55.556158825204264,61557.05,61900.7734208051,61213.32657919491,0.0,0.0,2021-10-30 23:00:00+00:00
61983,62418,61983,62400,30.5779,62255.120796,63.96943767738845,61602.15,62103.57328427191,61100.726715728095,1.0,0.0,2021-10-31 00:00:00+00:00
62419,62419,62162,62166,8.45,62312.722414,58.794647536512514,61631.35,62189.48879099205,61073.211209007946,0.0,0.0,2021-10-31 01:00:00+00:00
62151,62311,61680,61788,25.0467,61965.257351,51.54133343429196,61629.55,62185.41958003661,61073.6804199634,0.0,0.0,2021-10-31 02:00:00+00:00
61696,61885,61637,61737,3.3974,61713.753429,50.633718617567446,61637.65,62194.82368029196,61080.47631970805,0.0,0.0,2021-10-31 03:00:00+00:00
61642,61696,61462,61462,11.5315,61591.635511,45.93639935468594,61643.4,62190.74391383306,61096.056086166944,0.0,0.0,2021-10-31 04:00:00+00:00
61423,61505,61185,61343,58.5045,61397.51864,44.032758152891944,61638.55,62194.66598611268,61082.43401388732,0.0,0.0,2021-10-31 05:00:00+00:00
61313,61407,61119,61339,18.0355,61245.116404,43.96680269451005,61615.9,62181.98264415193,61049.81735584807,0.0,0.0,2021-10-31 06:00:00+00:00
61315,61435,61239,61354,2.475,61357.401172,44.303715122458954,61600.4,62177.2398044605,61023.5601955395,0.0,0.0,2021-10-31 07:00:00+00:00
61338,61349,60571,60831,42.7527,60950.453571,36.14357146294704,61559.85,62226.34539384001,60893.354606159985,0.0,1.0,2021-10-31 08:00:00+00:00
60779,60848,60626,60664,18.2841,60761.361855,33.99070404749942,61515.35,62287.87683449178,60742.82316550822,0.0,1.0,2021-10-31 09:00:00+00:00
60632,61098,60398,60816,49.0413,60626.051361,37.63203057392255,61494.65,62317.21726777198,60672.082732228024,0.0,0.0,2021-10-31 10:00:00+00:00
60793,60806,60288,60454,44.2115,60550.557387,32.967666906485746,61448.35,62387.50052574642,60509.199474253575,0.0,1.0,2021-10-31 11:00:00+00:00
60442,60777,60150,60340,28.3239,60361.163032,31.637759409633716,61403.0,62457.20908742512,60348.79091257488,0.0,1.0,2021-10-31 12:00:00+00:00
60324,60639,60011,60440,34.3014,60269.691739,34.14725777493632,61353.05,62487.33011972777,60218.76988027224,0.0,0.0,2021-10-31 13:00:00+00:00
60312,60754,60235,60473,50.473,60504.987268,34.99529331811651,61297.85,62489.18123438007,60106.51876561993,0.0,0.0,2021-10-31 14:00:00+00:00
60496,60763,60376,60533,57.4464,60584.381843,36.5940852817054,61238.8,62458.50711238783,60019.092887612176,0.0,0.0,2021-10-31 15:00:00+00:00
60544,60738,60300,60712,15.777,60515.753863,41.23746440887329,61189.7,62411.21726963206,59968.18273036793,0.0,0.0,2021-10-31 16:00:00+00:00
60730,61009,60611,60729,43.1842,60868.060636,41.67432684792568,61149.5,62376.08803190367,59922.91196809633,0.0,0.0,2021-10-31 17:00:00+00:00
60665,60837,60450,60750,11.4773,60683.063403,42.24552250245408,61109.45,62333.288955912605,59885.61104408739,0.0,0.0,2021-10-31 18:00:00+00:00
60817,60868,60610,60733,33.0071,60664.090787,41.887897391097525,61053.2,62237.008700765946,59869.39129923405,0.0,0.0,2021-10-31 19:00:00+00:00
60686,61076,60600,61011,1.7106,60888.932246,49.42740701036455,60983.75,61993.54797484896,59973.95202515104,0.0,0.0,2021-10-31 20:00:00+00:00
60931,61546,60931,61546,7.3453,61179.544484,60.144139108532805,60952.75,61846.91438645755,60058.58561354245,0.0,0.0,2021-10-31 21:00:00+00:00
61516,61580,61344,61521,51.0397,61492.580045,59.50953248451164,60939.4,61790.20559472126,60088.594405278745,0.0,0.0,2021-10-31 22:00:00+00:00
61442,61672,61257,61367,13.0626,61389.088336,55.61656441636765,60920.9,61715.78134964217,60126.01865035783,0.0,0.0,2021-10-31 23:00:00+00:00
61353,61666,61184,61574,31.665,61426.623569,59.45590162643083,60926.5,61737.95609863317,60115.04390136683,0.0,0.0,2021-11-01 00:00:00+00:00
61664,61770,61286,61362,19.5977,61503.162106,54.27739500189651,60927.45,61740.89636578508,60114.00363421491,0.0,0.0,2021-11-01 01:00:00+00:00
61340,61460,60055,60537,346.0404,60350.752381,39.76318257552345,60887.35,61694.739936777085,60079.96006322291,0.0,0.0,2021-11-01 02:00:00+00:00
60535,60635,59533,59933,86.9089,60120.530786,32.83947972658754,60816.3,61693.96191669048,59938.638083309525,0.0,1.0,2021-11-01 03:00:00+00:00
59863,60717,59471,60620,78.5294,60074.594163,44.645750334357615,60805.75,61687.51456608824,59923.98543391176,0.0,0.0,2021-11-01 04:00:00+00:00
60587,60899,60583,60649,38.5811,60687.623577,45.08460301267094,60805.0,61687.2709334489,59922.7290665511,0.0,0.0,2021-11-01 05:00:00+00:00
60584,60961,60333,60804,15.8003,60681.637944,47.48123142224742,60804.4,61686.65651599112,59922.143484008884,0.0,0.0,2021-11-01 06:00:00+00:00
60805,62332,60805,62234,92.4128,61873.010518,63.36597569418157,60893.4,61956.83206647577,59829.96793352423,1.0,0.0,2021-11-01 07:00:00+00:00
62271,62450,61710,61903,39.6385,62059.173967,58.92344475426519,60971.55,62089.16629820303,59853.933701796974,0.0,0.0,2021-11-01 08:00:00+00:00
61973,62243,61851,61987,22.0726,62079.817738,59.69570144135408,61048.9,62221.441154931956,59876.35884506805,0.0,0.0,2021-11-01 09:00:00+00:00
62049,62285,61929,62285,34.2021,62066.05964,62.396647373960015,61139.5,62396.98789258955,59882.01210741045,0.0,0.0,2021-11-01 10:00:00+00:00
62310,62483,61868,61886,31.2893,62154.46918,56.898612221493316,61207.15,62472.39847757641,59941.90152242359,0.0,0.0,2021-11-01 11:00:00+00:00
61925,62188,61676,61874,66.2499,61910.549233,56.73669117750238,61265.25,62540.888800762,59989.611199238,0.0,0.0,2021-11-01 12:00:00+00:00
61850,62100,61786,61985,72.1933,61916.424091,57.929326057519305,61328.05,62615.51813164817,60040.58186835184,0.0,0.0,2021-11-01 13:00:00+00:00
61941,61960,61355,61509,29.8893,61708.939945,51.38730050542075,61366.0,62627.55998668699,60104.44001331301,0.0,0.0,2021-11-01 14:00:00+00:00
61524,61631,61493,61623,15.647,61580.307535,52.763169523984715,61410.5,62642.03749435807,60178.96250564193,0.0,0.0,2021-11-01 15:00:00+00:00
61538,61591,61070,61070,52.6197,61300.388037,45.96680540154305,61413.45,62641.423041238995,60185.476958761,0.0,0.0,2021-11-01 16:00:00+00:00
61091,61091,60767,60785,56.5406,60898.542628,42.89985996779389,61375.4,62631.426496539665,60119.37350346034,0.0,0.0,2021-11-01 17:00:00+00:00
60761,60840,60533,60575,19.5223,60656.653079,40.74275519598331,61328.1,62629.07715583695,60027.122844163045,0.0,0.0,2021-11-01 18:00:00+00:00
60553,61485,60367,61454,61.1562,60935.629665,51.69209290943434,61332.45,62634.49968799567,60030.40031200433,0.0,0.0,2021-11-01 19:00:00+00:00
61483,61483,60624,60741,83.6794,61007.878484,44.5080302888603,61290.8,62612.42318381964,59969.17681618036,0.0,0.0,2021-11-01 20:00:00+00:00
60653,60912,60445,60788,28.8338,60574.915918,45.05016275336775,61262.1,62601.107378623994,59923.092621376,0.0,0.0,2021-11-01 21:00:00+00:00
60763,61200,60755,61134,16.8763,61024.811872,49.000246266013,61291.95,62590.989872370956,59992.91012762904,0.0,0.0,2021-11-01 22:00:00+00:00
61192,61222,60970,60970,16.4185,61125.507708,47.26588296609532,61343.8,62496.24619831455,60191.35380168546,0.0,0.0,2021-11-01 23:00:00+00:00
60944,61441,60673,60981,60.8199,60920.936177,47.40036308336266,61361.85,62479.1577060549,60244.542293945095,0.0,0.0,2021-11-02 00:00:00+00:00
61075,61615,60794,61340,51.8675,61316.432508,51.7270611235181,61396.4,62465.07495526457,60327.72504473543,0.0,0.0,2021-11-02 01:00:00+00:00
61467,61468,60900,60954,33.8403,61178.611295,47.228671114642616,61403.9,62457.84362278527,60349.95637721473,0.0,0.0,2021-11-02 02:00:00+00:00
60899,61173,60834,61121,9.7299,60959.164308,49.28362170338881,61348.25,62336.48213366579,60360.01786633421,0.0,0.0,2021-11-02 03:00:00+00:00
61130,61575,61130,61474,17.98,61361.403971,53.41323010027912,61326.8,62284.07500751332,60369.52499248669,0.0,0.0,2021-11-02 04:00:00+00:00
61442,61800,61341,61784,45.9518,61648.772764,56.74424237147753,61316.65,62249.70782779504,60383.59217220496,0.0,0.0,2021-11-02 05:00:00+00:00
61812,61848,61640,61798,20.396,61739.253604,56.89414213604579,61292.3,62144.95728168448,60439.642718315525,0.0,0.0,2021-11-02 06:00:00+00:00
61822,61855,61550,61550,4.7842,61645.49977,53.36612241399638,61275.5,62093.229417356095,60457.770582643905,0.0,0.0,2021-11-02 07:00:00+00:00
61560,61807,61419,61618,14.5141,61616.162979,54.20466781172197,61262.7,62050.003524702835,60475.39647529716,0.0,0.0,2021-11-02 08:00:00+00:00
61626,63249,61565,63141,74.2479,62568.837838,68.0581909514127,61320.5,62419.47324808641,60221.52675191359,1.0,0.0,2021-11-02 09:00:00+00:00
63254,63630,63071,63251,93.2497,63349.963458,68.79249435918392,61407.6,62791.672310253234,60023.52768974676,1.0,0.0,2021-11-02 10:00:00+00:00
63291,63400,62982,62984,46.0928,63178.579453,64.89292504228993,61475.65,63019.949488444465,59931.35051155554,0.0,0.0,2021-11-02 11:00:00+00:00
63105,63308,63065,63065,34.968,63197.134617,65.53127559706667,61575.4,63253.8984241905,59896.901575809505,0.0,0.0,2021-11-02 12:00:00+00:00
63065,63490,63065,63464,29.1325,63252.704818,68.56356369641829,61709.35,63535.27500120081,59883.424998799186,0.0,0.0,2021-11-02 13:00:00+00:00
63510,63960,63076,63410,52.5014,63595.3608,67.69558090154995,61851.1,63741.793512976226,59960.40648702377,0.0,0.0,2021-11-02 14:00:00+00:00
63400,64298,63400,64079,74.5232,63945.292336,72.36344939196671,61982.35,64095.874475848475,59868.82552415152,0.0,0.0,2021-11-02 15:00:00+00:00
64090,64308,63669,63698,51.116,64010.424112,66.4725381497212,62130.2,64288.91448784011,59971.48551215988,0.0,0.0,2021-11-02 16:00:00+00:00
63750,63781,63460,63488,29.6659,63576.326048,63.40853006572924,62265.2,64408.92858356905,60121.47141643094,0.0,0.0,2021-11-02 17:00:00+00:00
63483,63531,63263,63289,40.2304,63399.361562,60.5598047427764,62372.95,64494.940242675766,60250.95975732423,0.0,0.0,2021-11-02 18:00:00+00:00
63324,63657,63316,63657,6.6551,63472.521375,63.79876557361485,62507.3,64596.97606102271,60417.623938977296,0.0,0.0,2021-11-02 19:00:00+00:00
63499,63499,63105,63138,53.6493,63197.819123,56.72362838399475,62615.15,64598.545500149055,60631.75449985095,0.0,0.0,2021-11-02 20:00:00+00:00
63105,63219,62990,63062,16.0301,63059.918497,55.74866571959433,62701.25,64603.60074316269,60798.89925683731,0.0,0.0,2021-11-02 21:00:00+00:00
62999,63188,62976,62979,15.6147,63061.062838,54.64403796825105,62802.5,64529.5739995761,61075.4260004239,0.0,0.0,2021-11-02 22:00:00+00:00
62951,63274,62669,63252,84.2169,62877.073065,57.61861906501119,62909.05,64462.20633147857,61355.893668521436,0.0,0.0,2021-11-02 23:00:00+00:00
63356,63572,62996,63557,46.0723,63259.187827,60.71821128199958,63013.2,64441.83565684611,61584.564343153885,0.0,0.0,2021-11-03 00:00:00+00:00
63464,63470,63047,63181,91.141,63316.589114,55.344474212561714,63083.05,64396.41536805728,61769.68463194273,0.0,0.0,2021-11-03 01:00:00+00:00
63095,63243,62792,63229,60.5793,63018.939668,55.88128150740087,63154.6,64328.670083092285,61980.52991690771,0.0,0.0,2021-11-03 02:00:00+00:00
63138,63274,63000,63243,36.0517,63124.594987,56.04724051529847,63239.25,64153.795105510086,62324.704894489914,0.0,0.0,2021-11-03 03:00:00+00:00
63211,63211,62801,62801,19.3466,62946.278095,49.69185282851652,63298.4,63877.29563827391,62719.504361726096,0.0,0.0,2021-11-03 04:00:00+00:00
62862,63231,62862,63111,34.1048,63079.258019,53.66067486766334,63296.9,63877.57199003616,62716.228009963845,0.0,0.0,2021-11-03 05:00:00+00:00
63099,63140,62883,62898,28.4779,63025.878597,50.70101019618157,63279.25,63885.33312137241,62673.16687862759,0.0,0.0,2021-11-03 06:00:00+00:00
62877,63534,62847,63446,33.0613,63262.017655,57.23607078743997,63302.35,63896.76476261324,62707.93523738676,0.0,0.0,2021-11-03 07:00:00+00:00
63447,63447,62960,63011,16.3618,63084.836937,51.41027921603903,63299.65,63898.824190042054,62700.47580995795,0.0,0.0,2021-11-03 08:00:00+00:00
62942,63400,62930,63373,13.7591,63283.579587,55.47210500405848,63295.1,63890.583635386014,62699.61636461398,0.0,0.0,2021-11-03 09:00:00+00:00
63291,63421,63167,63167,5.9331,63269.554971,52.7687858356695,63282.95,63878.47648136965,62687.42351863034,0.0,0.0,2021-11-03 10:00:00+00:00
63173,63241,62978,63159,27.4601,63089.585351,52.66145537712921,63236.95,63708.67172942578,62765.22827057421,0.0,0.0,2021-11-03 11:00:00+00:00
63161,63206,62294,62510,106.9876,62620.994073,44.71554278648508,63177.55,63698.68893542161,62656.411064578395,0.0,1.0,2021-11-03 12:00:00+00:00
62507,62707,61717,61880,102.2318,62109.237796,38.62325593122006,63097.15,63847.60353621144,62346.69646378856,0.0,1.0,2021-11-03 13:00:00+00:00
61847,62119,61643,62030,100.5364,61892.532284,40.69505732291309,63034.2,63910.402168458946,62157.99783154105,0.0,1.0,2021-11-03 14:00:00+00:00
62025,62237,61797,62208,79.229,62027.870703,43.14754548827469,62961.75,63859.34654077546,62064.15345922454,0.0,0.0,2021-11-03 15:00:00+00:00
62233,62540,62026,62119,65.3003,62280.204148,42.20768741750466,62910.8,63875.75007125343,61945.849928746575,0.0,0.0,2021-11-03 16:00:00+00:00
62138,62692,62138,62467,69.8114,62413.224743,47.063227666651954,62881.05,63862.0738478304,61900.02615216961,0.0,0.0,2021-11-03 17:00:00+00:00
62449,63235,60050,63200,534.4761,61461.108643,55.53698147668039,62892.1,63882.22441643057,61901.97558356943,0.0,0.0,2021-11-03 18:00:00+00:00
63211,63373,62864,62864,39.3352,63134.007993,51.46982343276702,62872.7,63848.964943553714,61896.43505644628,0.0,0.0,2021-11-03 19:00:00+00:00
62833,63046,62772,62796,16.2943,62841.300903,50.66121421003975,62834.65,63759.21763409277,61910.082365907234,0.0,0.0,2021-11-03 20:00:00+00:00
62793,63233,62793,63132,13.5789,62885.575238,54.467671171413706,62832.2,63753.33681937695,61911.063180623045,0.0,0.0,2021-11-03 21:00:00+00:00
63163,63200,62666,62868,21.5871,62882.904466,51.129898678814726,62814.15,63717.45288940746,61910.84711059254,0.0,0.0,2021-11-03 22:00:00+00:00
62832,63115,62814,62953,19.9349,62956.596988,52.1466848625706,62799.65,63684.06421857174,61915.235781428266,0.0,0.0,2021-11-03 23:00:00+00:00
62920,63113,62796,62830,26.7343,62860.191772,50.50901570032972,62801.1,63685.61340295772,61916.586597042275,0.0,0.0,2021-11-04 00:00:00+00:00
62817,62817,62310,62409,13.2424,62483.451852,45.26868154944826,62766.0,63654.2436602711,61877.7563397289,0.0,0.0,2021-11-04 01:00:00+00:00
62408,62567,62246,62567,7.1933,62372.231507,47.471334706358675,62749.45,63639.57167146508,61859.32832853492,0.0,0.0,2021-11-04 02:00:00+00:00
62567,62567,62353,62516,20.1023,62470.622282,46.81638811973381,62702.95,63538.13320745314,61867.766792546856,0.0,0.0,2021-11-04 03:00:00+00:00
62499,62814,62499,62717,19.3234,62710.779532,49.75842588376178,62688.25,63511.49185389939,61865.00814610061,0.0,0.0,2021-11-04 04:00:00+00:00
62759,62763,62372,62372,3.5182,62514.570491,45.14245260198091,62638.2,63408.87077277631,61867.529227223684,0.0,0.0,2021-11-04 05:00:00+00:00
62410,62581,62400,62505,5.7365,62497.820309,47.17686076653227,62605.1,63338.021250893704,61872.17874910629,0.0,0.0,2021-11-04 06:00:00+00:00
62554,62634,61906,61906,19.8852,62178.789456,39.98475581843796,62542.45,63289.350656052404,61795.54934394759,0.0,0.0,2021-11-04 07:00:00+00:00
61916,62343,61622,61679,27.9201,61845.194756,37.642729341565726,62500.9,63337.47250732466,61664.327492675344,0.0,0.0,2021-11-04 08:00:00+00:00
61619,61859,61323,61824,18.3704,61472.457127,40.05794442751652,62498.1,63343.29675816431,61652.90324183569,0.0,0.0,2021-11-04 09:00:00+00:00
61824,61955,61679,61952,9.9001,61843.565802,42.18668736464218,62494.2,63348.66956646299,61639.730433537006,0.0,0.0,2021-11-04 10:00:00+00:00
61937,61937,61301,61508,21.5098,61493.036002,37.24558278418321,62459.2,63409.649493666766,61508.75050633323,0.0,1.0,2021-11-04 11:00:00+00:00
61497,61873,61364,61873,5.3665,61603.965918,43.141342808974535,62446.9,63420.72131831841,61473.078681681596,0.0,0.0,2021-11-04 12:00:00+00:00
61917,62231,61637,62148,33.8718,61901.505533,47.168623814062535,62430.95,63413.343907763774,61448.55609223622,0.0,0.0,2021-11-04 13:00:00+00:00
62201,62407,61777,61804,7.863,62221.925169,43.059970520610484,62361.15,63312.95634060259,61409.34365939741,0.0,0.0,2021-11-04 14:00:00+00:00
61820,61866,60842,61099,92.9098,61322.417375,36.11662460091425,62272.9,63341.9257059637,61203.8742940363,0.0,1.0,2021-11-04 15:00:00+00:00
61099,61340,60876,61168,58.4978,61153.363626,37.18422433841877,62191.5,63334.19252207717,61048.80747792283,0.0,0.0,2021-11-04 16:00:00+00:00
61256,61257,60813,60915,45.0301,60967.914628,34.88234581698187,62080.65,63266.22062632766,60895.07937367234,0.0,0.0,2021-11-04 17:00:00+00:00
60915,61375,60776,60786,62.2374,61122.318167,33.73560301190304,61976.55,63230.93040083973,60722.169599160276,0.0,0.0,2021-11-04 18:00:00+00:00
60766,61308,60730,61232,21.9041,61040.168421,40.96199989514746,61890.5,63100.47181785806,60680.52818214194,0.0,0.0,2021-11-04 19:00:00+00:00
